id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1750217911348084544,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c61e7a5d,8a4875bd,1,0,15703,320,50,1722,0,35,100084,79
17502262503794356733,0,14102102,1005,0,23d99ea0,6bdbd889,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a26132b4,8a4875bd,1,0,16208,320,50,1800,3,167,-1,23
17502271920329550307,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,75949f0d,feda2eec,a79f14dc,1,2,21647,320,50,2487,1,547,-1,51
17502429939131852878,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,4f9f985e,64fdf136,1,0,21611,320,50,2480,3,297,100111,61
17502436175365935820,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,5719d42b,ae637522,f95efa07,a99f214a,1ffd4b00,cf28826a,1,0,21647,320,50,2487,1,547,-1,51
17502501813308776532,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,e366a8ac,9c5f1096,cb349e4e,1,0,21647,320,50,2487,1,547,-1,51
17502731438121427678,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,177265a3,9e3836ff,1,0,21647,320,50,2487,1,547,100041,51
17502855344557696047,0,14102102,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41cc2691,dc3b2970,1,0,19878,320,50,2271,0,687,100075,48
17502866400728471832,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eb479e82,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
17502890636144089220,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,47e948e7,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
17503103862334154676,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c321185d,caae41e3,1ce979ed,1,0,20633,320,50,2374,3,39,-1,23
17503103887383150140,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,942c6acd,56f254f5,1,0,15704,320,50,1722,0,35,-1,79
17503143187654812567,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,7fd82f88,7801e8d9,0f2161f8,70277bae,1dd5269d,24f6b932,1,0,18993,320,50,2161,0,35,-1,157
17503149413371767253,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,ae280cba,33da2e74,cef3e649,a99f214a,715d4c15,38fa23d7,1,2,21611,320,50,2480,3,297,100111,61
1750319356025402722,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,adaa7367,e1006cf6,8571106b,1,0,15708,320,50,1722,0,35,100084,79
17503201499130284922,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,4762169a,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
17503264837670225098,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,44bcea9b,8ec5c7b7,5096d134,1,0,19251,320,50,2201,3,35,-1,43
17503343972920433381,0,14102102,1002,0,dd305d98,e4b36bd4,50e219e0,ecad2386,7801e8d9,07d7df22,405dfaec,e99830bb,06bbf87b,0,0,16920,320,50,1899,0,431,-1,117
17503460712131487545,0,14102102,1005,0,23d99ea0,6bdbd889,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aaaad6e1,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
175035212693543209,0,14102102,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66114146,d787e91b,1,0,19251,320,50,2201,3,35,-1,43
17503726671552716758,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,25643603,a9cf15f8,84ebbcd4,1,3,21647,320,50,2487,1,547,-1,51
1750375258950298481,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,00848fac,2347f47a,cef3e649,a99f214a,bfe70dd6,5434e0d9,1,2,18993,320,50,2161,0,35,-1,157
937507254645222864,0,14102103,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5b60652b,5096d134,1,0,16615,320,50,1863,3,39,-1,23
9375130036990694264,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8ebe7f4a,3bd9e8e7,1,0,15702,320,50,1722,0,35,100084,79
9375418533393794257,0,14102103,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ec95b38,05e70df4,1,0,19251,320,50,2201,3,35,100130,43
937548009674195577,0,14102103,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a1e71a44,7036b627,1,0,19016,300,250,2162,2,39,-1,33
9375688508354041187,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,a99f214a,9675978c,b1cffd07,1,0,18993,320,50,2161,0,35,-1,157
9375688716085012970,0,14102103,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,42191c59,be6db1d7,1,0,18993,320,50,2161,0,35,100105,157
9375727877184163178,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,5db079b5,1,2,15699,320,50,1722,0,35,-1,79
9375741341451894719,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e849e3e6,cbb77256,1,0,15707,320,50,1722,0,35,-1,79
9376014532934211596,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b37b42ff,711ee120,1,0,15704,320,50,1722,0,35,-1,79
9376070991638596533,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,1be171d9,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
9376150213394608584,1,14102103,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7878a959,88fe1d5d,1,0,19772,320,50,2227,0,687,100074,48
9376189677165782060,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,64fb3325,d9b5648e,0f2161f8,a99f214a,c2afffb3,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
9376195827792848689,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2ae2becf,dab823eb,1,0,15703,320,50,1722,0,35,100083,79
9376251321863599966,0,14102103,1005,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89caa8eb,7044c261,1,0,19251,320,50,2201,3,35,100130,43
9376279596592353511,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,5d74d2a4,2347f47a,f95efa07,a99f214a,e9d5636f,3199902b,1,0,20003,320,50,2282,3,35,-1,117
937635270232204108,1,14102103,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d5599e6,1ccc7835,1,0,17614,320,50,1993,2,1063,-1,33
9376591332173845960,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
9376853710672622458,0,14102103,1005,0,3e183f99,14878e20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18944a04,258601f8,1,0,18993,320,50,2161,0,35,-1,157
9376868037793815415,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,1ccc7835,1,0,15705,320,50,1722,0,35,-1,79
9376885646069400585,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,71fbe060,f39b265e,1,0,15705,320,50,1722,0,35,100084,79
9376945636045659016,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1fc2c9dd,711ee120,1,0,15708,320,50,1722,0,35,100084,79
9376973272220509584,0,14102103,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9356a10,be6db1d7,1,0,19251,320,50,2201,3,35,-1,43
9377054660764874380,0,14102103,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,389c0dff,1df52df3,1,0,17753,320,50,1993,2,1063,100084,33
9377111686680727660,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4dca92b1,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
9377178145599926819,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,50a0b380,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
9377240380342349538,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,345b8ec7,1ccc7835,1,0,19251,320,50,2201,3,35,100049,43
9377333814161453496,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ef400bc,36d749e5,1,0,15706,320,50,1722,0,35,-1,79
9377622865771188562,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,30ea28be,5096d134,1,0,15702,320,50,1722,0,35,-1,79
937763187531023031,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,345013c6,2347f47a,0f2161f8,a99f214a,6b71ead2,d3b3178d,1,2,21611,320,50,2480,3,297,100111,61
9377736957124950489,1,14102103,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,86e0a60b,553f099b,1,0,17914,320,50,2043,2,39,-1,32
9377823802100968636,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a48ce91e,5096d134,1,0,15705,320,50,1722,0,35,100084,79
9377888682935966195,0,14102103,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,59695e83,07d97017,f07e20f8,4,0,21665,320,50,2493,3,35,100050,117
9377979102508031249,0,14102103,1005,2,424f0ecf,8a704386,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,b0fdde04,d4897fef,1,0,20003,320,50,2282,3,35,100074,117
9378069059858431635,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,815ab59d,a0f5f879,1,0,15706,320,50,1722,0,35,-1,79
9378083577673691966,0,14102103,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10c8d6e4,bfa15b14,1,0,19772,320,50,2227,0,687,-1,48
937831298458103970,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,edead9f4,1,0,15703,320,50,1722,0,35,-1,79
9378414061706299649,1,14102103,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ea660233,260bcecc,1,0,20345,300,250,2331,2,39,-1,23
9378598135074935171,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3306711f,3bc980aa,1,0,15704,320,50,1722,0,35,100083,79
9378633128881323283,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e23e1e3d,ab57115f,1,0,21611,320,50,2480,3,299,100111,61
9378646130625329675,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d2f70df4,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
9378693049422347208,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8dac1666,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
9378765687220863724,0,14102103,1005,0,3dbbce24,da116696,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a74b998,d4897fef,1,0,16208,320,50,1800,3,167,100077,23
9378830264601176058,0,14102103,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0bcdc3cd,945dd5c4,1,0,19015,300,250,2162,2,39,100155,33
937893354915670615,0,14102103,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f3ff4cc,05e70df4,1,0,17654,300,250,1994,2,39,100083,33
9378940678366317099,1,14102103,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cc26a7fa,1ccc7835,1,0,19016,300,250,2162,2,39,-1,33
9379053182165711445,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,53bc5475,7f6c1965,1,0,19998,216,36,2281,3,47,100182,42
9379072938460673108,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,1eb72062,d9b5648e,0f2161f8,a99f214a,d92bc9ab,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
9379101949889501588,1,14102103,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b2fa8b7,1f0bc64f,1,0,9461,320,50,901,3,1315,-1,61
9379109075370632591,1,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,bfe759b2,9aeacc17,1,0,21611,320,50,2480,3,299,100111,61
937916879200213184,1,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,99825c5e,af7fe221,1,0,21611,320,50,2480,3,299,100111,61
9379295394948653404,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,92d451a8,4ea23a13,1,0,15703,320,50,1722,0,35,100083,79
9379347221280041813,0,14102103,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f770dd3,d31a172e,1,0,19772,320,50,2227,0,687,100077,48
9379406618129485815,1,14102103,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1453899d,429551ac,1,0,19251,320,50,2201,3,35,-1,43
9379496766517667410,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,5d74d2a4,2347f47a,f95efa07,a99f214a,e9d5636f,158e4944,1,0,20003,320,50,2282,3,35,-1,117
9379534933214779211,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,086ef670,158e4944,1,0,15699,320,50,1722,0,35,-1,79
9379594114549051763,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,a8d2c4cf,1,0,15702,320,50,1722,0,35,-1,79
9379598568251397703,0,14102103,1005,0,e6409ff1,2148062c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2be34949,7558c63e,1,0,20008,320,50,2283,0,163,100076,95
9379649859368083126,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a59fcb15,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
937966312409116280,0,14102103,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ca7b050,be6db1d7,1,0,19251,320,50,2201,3,35,-1,43
937967685490061593,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9ee179f4,a0f5f879,1,0,15708,320,50,1722,0,35,-1,79
9379798487673421842,1,14102103,1010,7,85f751fd,c4e18dd6,50e219e0,89e8c66c,7801e8d9,0f2161f8,8429634d,1ca3b52f,dc31133e,4,2,21135,320,480,2418,0,423,100032,195
9379844773700331247,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1034c0b9,1aa0e912,1,0,15703,320,50,1722,0,35,-1,79
9379871851770556253,0,14102103,1005,1,19a1e5c0,580e0f90,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,f40a004b,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
9379986160794067366,0,14102103,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a86371dd,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
9380020801430990129,1,14102103,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9f8b528c,1f0bc64f,1,0,19016,300,250,2162,2,39,-1,33
9380116352841410650,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,f1e5981e,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
9380161276207243942,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6a51643f,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
9380164826528498698,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,4c3f435e,5096d134,1,2,20751,320,50,1895,0,681,100028,101
9380165861887913330,0,14102103,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a2d1c6b,3bd9e8e7,1,0,17653,300,250,1994,2,39,100084,33
9380287136695415768,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a4c2c76b,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
9380381412955358027,0,14102103,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5af3d5dd,5ec45883,1,0,19771,320,50,2227,0,687,-1,48
9380457997347018049,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,676617bf,ecb851b2,1,0,15704,320,50,1722,0,35,-1,79
9380582220705153501,0,14102103,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91ac2e33,56cfb4f8,1,0,19771,320,50,2227,0,687,100077,48
9380666757290545856,1,14102103,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,61b7c81c,10a50152,1,0,19666,300,250,2253,2,303,-1,52
9380677478901675428,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,176746a1,1ccc7835,1,0,15703,320,50,1722,0,35,100084,79
9381030123911674432,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd2a4906,44801bc1,1,0,15699,320,50,1722,0,35,100083,79
9381308751928183668,0,14102103,1005,0,dc1e8b06,9d40d8b5,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,84afe651,36d749e5,1,0,19251,320,50,2201,3,35,-1,43
9381439906998393630,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,711ee120,1,0,15708,320,50,1722,0,35,-1,79
9381443707241373008,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,ee31973c,f3ad7798,cef3e649,51e95ca0,0769ed05,d787e91b,1,2,19251,320,50,2201,3,35,-1,43
9381453741021795063,0,14102103,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,177cefb3,57e33432,1,0,19251,320,50,2201,3,35,100075,43
9381499625177389341,0,14102103,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,b4f4190d,a5bce124,1,0,19251,320,50,2201,3,35,100084,43
9381602520613808394,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8acaa5f9,0a10024e,1,0,15708,320,50,1722,0,35,100084,79
9381693585040341575,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,aa50890c,d9b5648e,0f2161f8,a99f214a,25f3d8ea,293291c1,1,0,19251,320,50,2201,3,35,-1,43
9381998874091656231,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,61830d79,f07e20f8,1,2,15699,320,50,1722,0,35,100084,79
9382091688211295443,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21f8a263,fbec56bc,1,0,15701,320,50,1722,0,35,100084,79
9382239201254594729,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09a68dc0,3bd9e8e7,1,0,15705,320,50,1722,0,35,100084,79
9382303910330757614,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,22c962a1,ae637522,0f2161f8,a99f214a,ce8b1a36,e1eae715,1,2,21611,320,50,2480,3,299,100111,61
9382354902536413127,0,14102103,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ad46157,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
9382355986302717747,0,14102103,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ca9765c4,5db079b5,1,2,8330,320,50,761,3,175,100081,23
9382615147813463851,0,14102103,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d3a190e4,8a4875bd,1,0,19950,320,50,1800,3,167,100074,23
938266798584541784,0,14102103,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c3ca7726,27f0942f,1,0,19251,320,50,2201,3,35,-1,43
9382713086163552912,0,14102103,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,1ea8bc85,224f055c,f07e20f8,4,0,21310,320,50,2449,0,163,100105,91
9382754258138513964,0,14102103,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,72ca2fec,1ccc7835,1,0,16208,320,50,1800,3,167,100075,23
9382993529911350723,0,14102103,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34e4d9dd,a8d2c4cf,1,0,20006,320,50,2283,0,163,100076,95
9383131398154908983,1,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,95798f54,6085e7e0,277e7b8c,1,0,20634,320,50,2374,3,39,-1,23
9383150850440278621,0,14102103,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,93a0539e,1,2,15703,320,50,1722,0,35,-1,79
9383350099361906210,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
9383497223545528179,0,14102103,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,568b7246,5096d134,1,0,17893,320,50,2039,2,39,100077,32
9383562795251349859,0,14102103,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,65498b26,d787e91b,1,0,17573,320,50,1991,2,39,-1,33
9383591465777287404,1,14102103,1005,1,3af745f2,11582ac8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6f1cfe5f,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
15817960107992711465,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,3e5dc3f1,28dbfb5d,c6263d8a,1,3,15702,320,50,1722,0,35,-1,79
15817993888126705023,0,14102104,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,c144e605,1,0,15707,320,50,1722,0,35,-1,79
15818011668379993736,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
15818056366234145704,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e3719d4,158e4944,1,0,15706,320,50,1722,0,35,100084,79
15818260780027356931,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a22298ed,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
1581831836006741144,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b12522f1,44801bc1,1,0,15704,320,50,1722,0,35,100084,79
15818380338319536705,0,14102104,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,def43cbb,f47c97e0,1,0,21612,320,50,2481,3,297,100111,61
15818385061157571000,0,14102104,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,d11fd034,8ad24571,f07e20f8,4,0,21665,320,50,2493,3,35,100013,117
15818390163666792374,0,14102104,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5f308353,9efa421a,1,0,19771,320,50,2227,0,687,-1,48
15818412759034575218,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,26737c3b,84ebbcd4,1,0,21647,320,50,2487,1,547,-1,51
15818632722304228929,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,1a7d78d3,d9b5648e,0f2161f8,a99f214a,a9082ff5,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
15818643630040922997,0,14102104,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae1c0eb3,8a4875bd,1,0,20003,320,50,2282,3,35,-1,117
15818660496831561680,0,14102104,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d220a9e1,a0f5f879,1,0,19950,320,50,1800,3,167,100081,23
15818706213510320174,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7b9487c3,b4ef7936,1ccc7835,1,0,21647,320,50,2487,1,547,-1,51
15818722838987869742,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,c8abae43,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
15818766190868545278,1,14102104,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4c0635d,1f0bc64f,1,0,20632,320,50,2374,3,39,100119,23
15818784775646607567,1,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,992496dd,d787e91b,1,0,15699,320,50,1722,0,35,100084,79
15818874453597746027,0,14102104,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a502c8d,ac221d6c,1,0,21665,320,50,2493,3,35,-1,117
